words,label
"repeated, player, spotted, makes, first, ever, plot, movie, calls, nighy, point, americans, black, stephen, absolutely, attempts, know, sincebr, heartbreaking, carried, get, need, rented, cringeinducing, actors, enjoyed, especially, complimented, beano, want, living, performance, funny, karen, tony, jokes, much, finally, room, equally, sad, kiss, store, look, trips, bill, hug, gem, justly, dancing, read, ago, bad, brian, every, many, women, daughters, world, keyboard, ignore, brilliantbr, hangdog, one, around, pans, touching, cornered, perfect, portrayal, heard, deserves, bought, toast, welldiscussed, husband, appealing, man, vhs, ray, torch, see, music, lovable, didntbr, going, viewings, soundtrack, proposes, years, wedding, ive, arent, woman, good, time, wordsbr, video, rea",1
"oozing, repeated, plenty, selfcentered, alec, czar, guinness, thriller, movie, crafted, cameo, turns, icing, cast, wellbr, superbly, director, cakebr, shake, richards, sir, hard, moscow, play, dark, times, along, stick, way, nights, crime, tiny, although, twists, menace, take, well, bit, viewing, youre, simply, alone, ghoulish, lowbudget, humour, worth, twoscene",1
"next, piper, first, ever, demonic, vanquishedneeds, doctor, attention, morning, surprise, fly, 700, dead, trust, wall, bye, arrives, stairs, says, wasnt, make, great, along, know, way, call, ps, brief, made, get, leo, whirl, say, isnt, goes, mystery, airy, died, last, shown, window, later, kills, threeleo, already, dont, send, episode, exposed, ramble, solved, although, fatal, comes, effect, back, assassin, wernt, doesnt, energy, saved, pay, named, type, sister, line, injuries, everywhere, flies, shatter, demon, round, happens, prue, episodeok, away, turn, tempus, fend, world, glass, spell, around, ball, underworld, survives, third, calling, prues, basically, blood, appearance, power, thing, doors, ends, turns, strucks, didnt, wing, going, worked, phoebe, hit, whole, heals, thats, actually, im, time, agrees, sound, stays",1
"crackyouup, delivered, present, door, classic, fantastic, barricade, h, movie, really, break, chair, jeter, turns, trailer, see, eyes, stare, rockwell, scene, luis, end, go, macy, wall, william, wont, funny, overall, lebowski, positive, guzman, dude, washington, reviews, get, one, big, outward, safe, disappointed, good, michael, forgets, seen, using, spoiler, sam, quite, stands, heard",1
"lesserknown, hilarious, historically, delivered, reckoned, probably, outing, people, laurie, oneliners, rowan, first, blackadder, basically, fat, dictionary, effectively, least, series, wellington, famous, 3, dr, foolish, fiery, principles, atkinsons, nothing, enjoyable, episodes, second, brings, blackadders, make, england, prince, funny, lot, great, done, fourth, best, writer, wellknown, role, one, stupid, 910, era, good, hugh, humour, third, johnson, revolutionary, ones, still, duke, butler, heard, accurate",1
"standards, even, jane, refusal, may, yet, sharp, save, passion, undeniable, highly, make, story, experience, far, mischievous, impact, hypocrite, master, presented, viewing, temper, graham, despite, however, huntingdon, reward, todays, conviction, tara, compelling, least, mrs, end, though, mr, markham, performance, markhams, done, discernment, seem, imbued, facial, ofis, aware, failings, triumph, human, taking, person, restore, eyre, tenant, dignity, morality, character, child, integrity, brought, justice, flicker, eyes, every, strongly, sinful, rogue, force, play, unheard, utterly, toby, flare, heights, opinionated, still, perfect, unyielding, life, helens, hardened, faith, leaving, constancy, spirit, fitzgerald, graves, unreformable, adaptation, outdated, recommend, misguided, moral, immune, attempt, expression, said, injured, soul, strongwilled, hope, wuthering, novel, telling, ruin, attentions, stephens, believable, time, ideas, seen, worth, passionate, glance",1
"care, betrayal, narcotics, different, something, charles, job, became, incredible, become, movie, really, man, ray, current, sent, inspire, little, didnt, later, things, downfall, every, mother, jamie, scene, think, treat, flashback, loved, stand, baby, sex, could, often, great, musician, also, playing, strong, made, blind, take, well, woman, foxx, discouraged, went, pushed, school, would, life",1
"dull, keeps, paositive, small, tragedy, fantastic, miss, movie, contemporary, tense, clapping, cheering, man, cinematography, played, booed, standing, real, insipid, acting, film, young, crowd, silent, movies, humanity, mans, passes, hyperbuffed, intl, directing, clastrophobic, dont, play, passionate, great, passsion, intense, cinema, muscular, reaches, deep, much, showed, nonporn, find, reality, well, fest, seattle, gay, genre, person, rest",1
"easily, appalled, september, towers, spine, bring, right, next, attack, saw, shows, tragedy, people, 1st, makes, seeing, nypd, first, laughed, amendments, attacksbr, unbelievablebr, truth, movie, yousef, fbi, flies, ago, prevented, ramzi, film, 3, helicopter, scene, mastermind, arrestbr, prison, final, want, chilling, said, partially, years, could, 100, 11th, know, attacks, shocked, truebr, carried, stupid, actually, taken, well, say, noses, reveals, blame, knowbr, watch, time, 4th, remark, shocking, would, prevent",1
"next, characters, makeup, ever, movie, really, give, pie, pass, dead, inside, strobe, old, love, track, experience, absolutely, stooge, left, best, click, jump, camera, like, light, shutter, cheesy, personal, ending, sweet, alright, bore, super, eats, people, oneliners, part, classic, filming, especially, dig, film, throat, sadly, want, screen, lot, evil, comes, talk, haunted, 2, favorite, halloween, person, pretty, effects, type, character, dancing, perfection, acting, floor, cliché, 3, every, scene, demands, house, nightmares, awesome, main, could, apples, total, angela, one, lipstick, might, kid, definitely, demons, gave, man, horror, 80s, see, night, totally, mangled, creepy, nothing, must, hit, whole, thats, playing, song, youre, fest, hes, enough, sound",1
"lear, even, idea, 7, player, next, together, shows, rolle, characters, 16, show, gordonjanet, football, really, 1974a, maudehe, ten, janet, give, central, mother, foxs, figure, better, south, motherbr, 17, dynomites, writers, old, kind, pennythelma, rating, story, africanamerican, great, totie, left, struggles, companymichael, get, enoughbr, keep, lost, entire, comicbook, walker, gordon, mike, college, simply, season, typical, ending, jr, ralph, came, needs, amoswith, struck, chord, page, guarantee, cbs, yearnot, jjs, uptown, innercity, fiddle, endwith, played, series, little, later, firstill, abused, demise, upbringing, wilona, moved, system, comedy, living, dont, dangers, evans, dec, jimmie, firsta, talk, taken, 94, john, acted, lifebr, doesnt, favorite, wellthere, would, right, situation, deal, tv, stuck, jeffersons, 2006br, jefferson, stability, penny, bright, age, exception, nonsense, matter, slide, hitting, returnedbr, young, artist, february, august, away, floridas, episodes, hard, family, carter, sr, wanting, play, 1979, dramatic, father, smartaleck, passed, projects, linesbr, sitcom, take, building, seasonafter, suffered, lionel, returned, three, name, life, james, live, ended, fields, ghetto, esther, 10, leaving, husband, seriously, florida, spinoff, wrong, girl, thelma, 1970s, pennys, man, kids, created, characterthe, fieldskim, didnt, amos, things, since, securing, divorced, ultimate, stars, meet, keith, going, chicago, putall, second, founder, neighbor, viewers, overall, abusive, paths, streets, jj, renewed, jackson, ive, wisecrackingjiving, campus, overtonespremiered, sold, year, directly, realistic, school, downhill, families, academic, woman, michael, adopting, time, went, seen, woods, wonderful, norman, departed",1
"exciting, saw, harvey, nevertheless, keitel, liked, movie, really, sheen, wing, less, convincing, performance, scenes, story, know, strong, made, message, martin, appreciate, eagle´s",1
"commanding, dunne, date, movie, bank, wharton, point, dresses, love, wasnt, irene, story, training, wardrobe, witherspoon, 1945, goes, spent, never, newspaper, editor, 21, army, gentlemen, release, week, monkey, little, 1939, film, mrs, wives, longest, max, shabby, base, cora, budget, stuffy, also, affair, lady, certainly, business, wide, look, dick, probably, version, cottage, common, us, war, leave, women, condition, note, hubby, knox, view, message, days, one, paula, housing, appears, blondes, surrendered, gates, live, 8, day, charles, irenes, alexander, aug, husband, commentary, coburn, happened, since, night, alwaysexquisite, prefer, boss, libeled, whole, hats, school, japan, wwii, written, fun, married",1
"8, lieanyway, itso, truth, movie, movieperhaps, agreeso, kids, vote, mend, see, whit, think, itthe, end, nice, overated, writers, litlle, screen, story, play, hmmit, boy, teenager, nows, one, back, nobody, might, im, well, 9, watch, say, kid, good, goodso, gonna, lie, lesson, let, never",1
"even, side, aroundbr, high, concentrated, kitty, characters, minor, substance, children, first, lawman, impulsive, instead, career, abuse, claude, point, bravo, understanding, wasnt, troop, way, best, passing, problems, akins, mckay, western, burdette, referring, marked, free, lily, small, unlike, eager, dan, missed, laramie, law, runbr, played, series, famous, remember, inclined, sadly, seventies, mr, screen, lawmans, regular, role, brother, lawmanbr, business, john, developed, taking, peggie, pretty, smallest, castle, brownbr, sheriff, learning, probably, wayne, arness, couldnt, ranch, nonsense, young, trying, iron, half, russell, brown, adult, deputy, one, working, womanbr, golden, resembled, noted, run, era, nathan, constantly, shooting, dodge, feel, order, rio, james, care, ended, gave, television, owner, obituary, thing, man, marshal, peter, russells, years, boss, city, johnny, playing, kept, gunsmoke, good, time, handy, respectful, beautiful, never, unspoken",1
"saw, candles, guess, makes, white, movie, steele, english, supposed, black, rather, dark, synapse, barbara, plus, entire, lost, say, light, claustrophobic, wondered, topless, small, bets, people, censored, film, poe, generate, come, done, also, gloomy, much, including, back, bits, theres, odd, doesnt, allen, pretty, wager, castle, journalistpoe, french, impending, doom, version, icy, scene, begins, hard, times, beyond, one, around, fairly, might, edgar, well, dialog, definitely, uncensored, unscathed, feel, forth, wandering, 8, dread, 10, man, switches, course, see, night, 1964, creepy, overall, circle, arent, perhaps, presentation, good, spend, strange",1
